District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Wanaparthy,Ghanpur,3-Mar-21,0,19.9,35.6,25.6,86.8,,
Wanaparthy,Ghanpur,4-Mar-21,0,18.7,35.3,18.7,67.6,,
Wanaparthy,Ghanpur,5-Mar-21,0,16.8,35.2,20.4,79,,
Wanaparthy,Ghanpur,6-Mar-21,0,17.6,35.8,16.8,76.7,,
Wanaparthy,Ghanpur,7-Mar-21,0,20.1,36.1,17.9,78.1,,
Wanaparthy,Ghanpur,8-Mar-21,0,19.8,36.9,22,80.1,,
Wanaparthy,Ghanpur,9-Mar-21,0,19.6,36.5,21.1,88,,
Wanaparthy,Ghanpur,10-Mar-21,0,20,35.4,23,80.7,,
Wanaparthy,Ghanpur,11-Mar-21,0,19.2,35.2,20.5,83.1,,
Wanaparthy,Ghanpur,12-Mar-21,0,19.9,35.1,17.4,93.2,,
Wanaparthy,Ghanpur,13-Mar-21,0,17,35.6,17.9,74.5,,
Wanaparthy,Ghanpur,14-Mar-21,0,20,34.3,14.2,75.4,,
Wanaparthy,Ghanpur,15-Mar-21,0,18,35.1,14.8,68.2,,
Wanaparthy,Ghanpur,16-Mar-21,0,19.7,36.1,13.6,77.2,,
Wanaparthy,Ghanpur,17-Mar-21,0,21.6,36.3,18.2,79.8,,
Wanaparthy,Ghanpur,18-Mar-21,0,21.7,36.7,22.5,80.7,,
Wanaparthy,Ghanpur,19-Mar-21,0,21.3,34.9,25.6,67.1,,
Wanaparthy,Ghanpur,20-Mar-21,0,20.7,35.6,20.7,82,,
Wanaparthy,Ghanpur,21-Mar-21,0,21,34.5,24.3,66.2,,
Wanaparthy,Ghanpur,22-Mar-21,0,22.5,35.2,22.5,72.9,,
Wanaparthy,Ghanpur,23-Mar-21,0,23.8,35.7,28.4,67.1,,
Wanaparthy,Ghanpur,24-Mar-21,0,23.5,36.4,17.3,52.3,,
Wanaparthy,Ghanpur,25-Mar-21,0,24,37.3,19.5,67.9,,
Wanaparthy,Ghanpur,26-Mar-21,0,22.6,37.1,23.9,71,,
Wanaparthy,Ghanpur,27-Mar-21,0,24.1,37.4,20.1,59.1,,
Wanaparthy,Ghanpur,28-Mar-21,0,24.3,36.7,23.3,66.8,,
Wanaparthy,Ghanpur,29-Mar-21,0,24,37.3,21.4,66.3,,
Wanaparthy,Ghanpur,30-Mar-21,0,23.5,39.1,23.9,57.3,,
Wanaparthy,Ghanpur,31-Mar-21,0,23.4,36.7,23,63.3,,
Wanaparthy,Gopalpeta,1-Jan-21,0,17,29.6,55.6,99.9,,
Wanaparthy,Gopalpeta,2-Jan-21,0,14.6,30,48.9,99.9,,
Wanaparthy,Gopalpeta,3-Jan-21,0,16.2,30.7,39,99.9,,
Wanaparthy,Gopalpeta,4-Jan-21,0,16.9,30.5,39.1,100,,
Wanaparthy,Gopalpeta,5-Jan-21,0,16.6,31.1,33.9,99.9,,
Wanaparthy,Gopalpeta,6-Jan-21,0,22.1,32.2,48.7,92.8,,
Wanaparthy,Gopalpeta,7-Jan-21,0.8,21,27.9,84,99.9,,
Wanaparthy,Gopalpeta,8-Jan-21,0,19,29.5,62.2,99.9,,
Wanaparthy,Gopalpeta,9-Jan-21,0,19.8,31.9,50.3,97.9,,
Wanaparthy,Gopalpeta,10-Jan-21,0,19.6,32.4,46.5,96.2,,
Wanaparthy,Gopalpeta,11-Jan-21,0,17.4,33,39.1,92.1,,
Wanaparthy,Gopalpeta,12-Jan-21,0,18.1,31.2,41.4,93.7,,
Wanaparthy,Gopalpeta,13-Jan-21,0,18.2,32.3,42.8,100,,
Wanaparthy,Gopalpeta,14-Jan-21,0,21.8,33.2,39.2,99.9,,
Wanaparthy,Gopalpeta,15-Jan-21,0,17.1,32.6,39.1,99.9,,
Wanaparthy,Gopalpeta,16-Jan-21,0,17.6,32.6,40.3,75.7,,
Wanaparthy,Gopalpeta,17-Jan-21,0,17.2,32.6,46.5,96.1,,
Wanaparthy,Gopalpeta,18-Jan-21,0,18.3,32.5,37.8,99.9,,
Wanaparthy,Gopalpeta,19-Jan-21,0,16.7,30.9,46.5,99.9,,
Wanaparthy,Gopalpeta,20-Jan-21,0,19.3,32.8,34.4,99.9,,
Wanaparthy,Gopalpeta,21-Jan-21,0,17.1,33.4,22.9,100,,
Wanaparthy,Gopalpeta,22-Jan-21,0,19.5,35.2,39.4,90.6,,
Wanaparthy,Gopalpeta,23-Jan-21,0,19.8,32.8,39.4,99.9,,
Wanaparthy,Gopalpeta,24-Jan-21,0,17.7,32.6,39.4,99.9,,
Wanaparthy,Gopalpeta,25-Jan-21,0,19.6,32.5,41.4,95.5,,
Wanaparthy,Gopalpeta,26-Jan-21,0,21,33.8,34.5,95.5,,
Wanaparthy,Gopalpeta,27-Jan-21,0,19.4,34,30.7,88.8,,
Wanaparthy,Gopalpeta,28-Jan-21,0,20.2,32.9,40.4,99.9,,
Wanaparthy,Gopalpeta,29-Jan-21,0,19,32.3,46.5,99.9,,
Wanaparthy,Gopalpeta,30-Jan-21,0,19.3,32.9,38.5,89.7,,
Wanaparthy,Gopalpeta,31-Jan-21,0,18.6,33.7,30,100,,
Wanaparthy,Gopalpeta,1-Feb-21,0,19.9,32.5,39.1,95.9,,
Wanaparthy,Gopalpeta,2-Feb-21,0,18.2,32.2,41,98,,
Wanaparthy,Gopalpeta,3-Feb-21,0,17,30.6,30,88.2,,
Wanaparthy,Gopalpeta,4-Feb-21,0,17.6,31.7,23,97.2,,
Wanaparthy,Gopalpeta,5-Feb-21,0,17.5,32.4,22.7,96.3,,
Wanaparthy,Gopalpeta,6-Feb-21,0,18.1,32.9,22.9,91.1,,
Wanaparthy,Gopalpeta,7-Feb-21,0,15.1,33.3,25.4,90.7,,
Wanaparthy,Gopalpeta,8-Feb-21,0,19.3,32.9,31.3,68,,
Wanaparthy,Gopalpeta,9-Feb-21,0,17.5,30.5,30.5,94.8,,
Wanaparthy,Gopalpeta,10-Feb-21,0,18.1,33.1,26,95.2,,
Wanaparthy,Gopalpeta,11-Feb-21,0,17.1,32.1,28.7,88.7,,
Wanaparthy,Gopalpeta,12-Feb-21,0,16.8,33.3,28.2,99.9,,
Wanaparthy,Gopalpeta,13-Feb-21,0,16.3,31.4,22.9,99.9,,
Wanaparthy,Gopalpeta,14-Feb-21,0,16.6,32.5,23.1,85.2,,
Wanaparthy,Gopalpeta,15-Feb-21,0,18.3,35.3,16.7,88.1,,
Wanaparthy,Gopalpeta,16-Feb-21,0,18.3,34.8,24.1,83.2,,
Wanaparthy,Gopalpeta,17-Feb-21,0,18.2,33.1,23.1,74.2,,
Wanaparthy,Gopalpeta,18-Feb-21,0,19.1,33.3,29.3,64.3,,
Wanaparthy,Gopalpeta,19-Feb-21,0,18.7,33.2,30.6,95.9,,
Wanaparthy,Gopalpeta,20-Feb-21,0,18.8,25.6,61.3,85.1,,
Wanaparthy,Gopalpeta,21-Feb-21,0,19.3,30.7,46.3,96.2,,
Wanaparthy,Gopalpeta,22-Feb-21,0,19.2,30.7,55.7,99.9,,
Wanaparthy,Gopalpeta,23-Feb-21,0,18.4,33.3,41.6,95.5,,
Wanaparthy,Gopalpeta,24-Feb-21,0,19.4,35.3,26.2,81.6,,
Wanaparthy,Gopalpeta,25-Feb-21,0,20.5,35.4,26.5,95.5,,
Wanaparthy,Gopalpeta,26-Feb-21,0,21.6,37.7,26.5,77.5,,
Wanaparthy,Gopalpeta,27-Feb-21,0,19.9,37.1,22.9,74.9,,
Wanaparthy,Gopalpeta,28-Feb-21,0,19.7,37.5,21.6,84.9,,
Wanaparthy,Gopalpeta,1-Mar-21,0,19.6,37.4,14,82.7,,
Wanaparthy,Gopalpeta,2-Mar-21,0,20.7,37.2,21.8,82.5,,
Wanaparthy,Gopalpeta,3-Mar-21,0,19.1,36.9,23.1,89.7,,
Wanaparthy,Gopalpeta,4-Mar-21,0,18.9,35.1,18.5,76.8,,
Wanaparthy,Gopalpeta,5-Mar-21,0,19.3,35.6,21,72.8,,
Wanaparthy,Gopalpeta,6-Mar-21,0,21.8,36.4,16.1,69.2,,
Wanaparthy,Gopalpeta,7-Mar-21,0,20.5,36.9,16.2,70.4,,
Wanaparthy,Gopalpeta,8-Mar-21,0,19.7,37.6,16.1,89.6,,
Wanaparthy,Gopalpeta,9-Mar-21,0,20,36.8,23,99.9,,
Wanaparthy,Gopalpeta,10-Mar-21,0,20.4,36.1,20.7,88.8,,
Wanaparthy,Gopalpeta,11-Mar-21,0,20.1,36.5,23.3,99.9,,
Wanaparthy,Gopalpeta,12-Mar-21,0,19.2,36.3,16.4,99.9,,
Wanaparthy,Gopalpeta,13-Mar-21,0,17.9,36.7,23,74.7,,
Wanaparthy,Gopalpeta,14-Mar-21,0,20.6,36.5,14.3,77.8,,
Wanaparthy,Gopalpeta,15-Mar-21,0,18.3,36.8,13.9,73.2,,
Wanaparthy,Gopalpeta,16-Mar-21,0,20,37.5,15.4,81,,
Wanaparthy,Gopalpeta,17-Mar-21,0,20.6,37.8,19.8,89.5,,
Wanaparthy,Gopalpeta,18-Mar-21,0,21.5,36.7,23.2,89.5,,
Wanaparthy,Gopalpeta,19-Mar-21,0,20.7,36,24.7,58.1,,
Wanaparthy,Gopalpeta,20-Mar-21,0,20.2,37.1,18.5,88.5,,
Wanaparthy,Gopalpeta,21-Mar-21,0,20.5,36.5,23.6,77.4,,
Wanaparthy,Gopalpeta,22-Mar-21,0,21.6,36.2,24,80,,
Wanaparthy,Gopalpeta,23-Mar-21,0,21,37.2,31,78.5,,
Wanaparthy,Gopalpeta,24-Mar-21,0,23.6,37.7,18.2,56.6,,
Wanaparthy,Gopalpeta,25-Mar-21,0,22.2,37.3,23.2,69,,
Wanaparthy,Gopalpeta,26-Mar-21,0,22.5,37.2,24.5,74.9,,
Wanaparthy,Gopalpeta,27-Mar-21,0,23.3,38,26.9,69.8,,
Wanaparthy,Gopalpeta,28-Mar-21,0,23.7,37.3,25.6,69.4,,
Wanaparthy,Gopalpeta,29-Mar-21,0,24.1,40.3,20.6,75.8,,
Wanaparthy,Gopalpeta,30-Mar-21,0,24.4,39.3,18,63.2,,
Wanaparthy,Gopalpeta,31-Mar-21,0,21.9,37.6,36.5,69.1,,
Wanaparthy,Revelly,1-Jan-21,0,17.4,28.8,63.5,100,,
Wanaparthy,Revelly,2-Jan-21,0,14.8,28.2,57.2,100,,
Wanaparthy,Revelly,3-Jan-21,0,15.4,28.8,47.9,100,,
Wanaparthy,Revelly,4-Jan-21,0,16.5,29.6,46,98,,
Wanaparthy,Revelly,5-Jan-21,0,17.2,30.4,40.1,100,,
Wanaparthy,Revelly,6-Jan-21,0,21.9,29.3,61.9,94.1,,
Wanaparthy,Revelly,7-Jan-21,3,20.6,25.4,88.6,100,,
Wanaparthy,Revelly,8-Jan-21,0,20.3,28.3,67.1,97.6,,
Wanaparthy,Revelly,9-Jan-21,0,19.5,29.3,61.4,100,,
Wanaparthy,Revelly,10-Jan-21,0,19,30.2,58.2,99,,
Wanaparthy,Revelly,11-Jan-21,0,17.3,31.3,48.8,91.1,,
Wanaparthy,Revelly,12-Jan-21,0,18.2,29.6,53.5,91.6,,
Wanaparthy,Revelly,13-Jan-21,0,16.7,30.6,51.9,94,,
Wanaparthy,Revelly,14-Jan-21,0,18.1,30.1,49.6,100,,
Wanaparthy,Revelly,15-Jan-21,0,16.8,30.8,50.8,100,,
Wanaparthy,Revelly,16-Jan-21,0,17.7,30.8,51.4,100,,
Wanaparthy,Revelly,17-Jan-21,0,16,30.3,53,99.9,,
Wanaparthy,Revelly,18-Jan-21,0,16.4,30,46,100,,
Wanaparthy,Revelly,19-Jan-21,0,16,29.6,57.7,100,,
Wanaparthy,Revelly,20-Jan-21,0,15.9,29.8,42.5,99.9,,
Wanaparthy,Revelly,21-Jan-21,0,17.7,31.1,25,99.6,,
Wanaparthy,Revelly,22-Jan-21,0,19.2,32.4,44.6,86.2,,
Wanaparthy,Revelly,23-Jan-21,0,17.9,32.3,47,100,,
Wanaparthy,Revelly,24-Jan-21,0,17.1,31.1,48.3,100,,
Wanaparthy,Revelly,25-Jan-21,0,17.3,30.9,52.4,100,,
Wanaparthy,Revelly,26-Jan-21,0,16.9,31.5,46.4,95.8,,
Wanaparthy,Revelly,27-Jan-21,0,17,32.8,36.8,89.6,,
Wanaparthy,Revelly,28-Jan-21,0,17.8,31.2,50.1,100,,
Wanaparthy,Revelly,29-Jan-21,0,17.2,30.6,51.9,100,,
Wanaparthy,Revelly,30-Jan-21,0,17.5,30.3,48.4,100,,
Wanaparthy,Revelly,31-Jan-21,0,17.7,31.7,32.3,100,,
Wanaparthy,Revelly,1-Feb-21,0,18.2,31,42.5,91.6,,
Wanaparthy,Revelly,2-Feb-21,0,17.5,30.2,50.8,100,,
Wanaparthy,Revelly,3-Feb-21,0,14.9,28.5,34.1,91.6,,
Wanaparthy,Revelly,4-Feb-21,0,15.1,29.3,35,89.4,,
Wanaparthy,Revelly,5-Feb-21,0,14.5,29.6,22.1,91.8,,
Wanaparthy,Revelly,6-Feb-21,0,15.7,31.3,23.5,86.5,,
Wanaparthy,Revelly,7-Feb-21,0,15.6,31.4,26.6,83.3,,
Wanaparthy,Revelly,8-Feb-21,0,14.7,29,44.9,83.1,,
Wanaparthy,Revelly,9-Feb-21,0,15.8,28.7,39.8,87,,
Wanaparthy,Revelly,10-Feb-21,0,16.1,30.9,35,93.5,,
Wanaparthy,Revelly,11-Feb-21,0,16.1,31.3,33.8,87.5,,
Wanaparthy,Revelly,12-Feb-21,0,15.4,30.2,31.3,100,,
Wanaparthy,Revelly,13-Feb-21,0,15.8,31,25.9,96.1,,
Wanaparthy,Revelly,14-Feb-21,0,16.3,32.3,24.5,80.8,,
Wanaparthy,Revelly,15-Feb-21,0,19.5,32.3,17.3,72.2,,
Wanaparthy,Revelly,16-Feb-21,0,17.1,32.8,25.9,73.6,,
Wanaparthy,Revelly,17-Feb-21,0,17.3,32.7,24.5,73.6,,
Wanaparthy,Revelly,18-Feb-21,0,15,32.3,32.3,80.4,,
Wanaparthy,Revelly,19-Feb-21,0,17.9,30.9,33,96.9,,
Wanaparthy,Revelly,20-Feb-21,0,18.4,24,63,87.2,,
Wanaparthy,Revelly,21-Feb-21,0,19.6,28,60.3,93.1,,
Wanaparthy,Revelly,22-Feb-21,0,18.3,26.9,69.5,100,,
Wanaparthy,Revelly,23-Feb-21,0,18.1,30.9,51.8,90.1,,
Wanaparthy,Revelly,24-Feb-21,0,18.9,33.6,30.5,76.5,,
Wanaparthy,Revelly,25-Feb-21,0,19.6,33.5,27.3,82.9,,
Wanaparthy,Revelly,26-Feb-21,0,19.9,35.9,23.3,75.6,,
Wanaparthy,Revelly,27-Feb-21,0,20.2,35.4,21.9,67.9,,
Wanaparthy,Revelly,28-Feb-21,0,19.4,35.2,21.1,81.3,,
Wanaparthy,Revelly,1-Mar-21,0,19.4,34.9,14.7,80.4,,
Wanaparthy,Revelly,2-Mar-21,0,20.6,35,17.6,81.9,,
Wanaparthy,Revelly,3-Mar-21,0,19.7,35.3,20.4,88.3,,
Wanaparthy,Revelly,4-Mar-21,0,19,33.5,21.6,72.7,,
Wanaparthy,Revelly,5-Mar-21,0,16.4,33.4,21.6,71.2,,
Wanaparthy,Revelly,6-Mar-21,0,17.9,35.4,12.1,75.5,,
Wanaparthy,Revelly,7-Mar-21,0,19.3,35.2,14,80.4,,
Wanaparthy,Revelly,8-Mar-21,0,19.2,35.6,14.2,82.8,,
Wanaparthy,Revelly,9-Mar-21,0,18.2,35,18.3,92,,
Wanaparthy,Revelly,10-Mar-21,0,18.5,34.3,21.9,90.3,,
Wanaparthy,Revelly,11-Mar-21,0,17.6,34,26.6,91.1,,
Wanaparthy,Revelly,12-Mar-21,0,17.6,34.6,18.3,100,,
Wanaparthy,Revelly,13-Mar-21,0,16.8,34.5,18.3,85.9,,
Wanaparthy,Revelly,14-Mar-21,0,18.2,33.8,16.1,85.2,,
Wanaparthy,Revelly,15-Mar-21,0,17.7,34.4,13.3,61,,
Wanaparthy,Revelly,16-Mar-21,0,19.2,36,12.6,78.5,,
Wanaparthy,Revelly,17-Mar-21,0,20.8,36,16.3,86.9,,
Wanaparthy,Revelly,18-Mar-21,0,20.1,34.7,30.9,98.7,,
Wanaparthy,Revelly,19-Mar-21,0,21.4,34.3,26.9,75.6,,
Wanaparthy,Revelly,20-Mar-21,0,18.9,35.1,18.1,81.3,,
Wanaparthy,Revelly,21-Mar-21,0,20,32.9,25.5,80,,
Wanaparthy,Revelly,22-Mar-21,0,22,33.9,28.3,71.9,,
Wanaparthy,Revelly,23-Mar-21,0,21,35.1,37.8,80.4,,
Wanaparthy,Revelly,24-Mar-21,0,23.7,35.1,19.7,57.3,,
Wanaparthy,Revelly,25-Mar-21,0,22.8,36.3,21.4,72.8,,
Wanaparthy,Revelly,26-Mar-21,0,23.2,35.3,37.4,74.3,,
Wanaparthy,Revelly,27-Mar-21,0,21.6,36.7,41.1,58.2,,
Wanaparthy,Revelly,28-Mar-21,0,24.4,37.5,27.7,70.8,,
Wanaparthy,Revelly,29-Mar-21,0,24.5,38.8,24.1,75.3,,
Wanaparthy,Revelly,30-Mar-21,0,24.8,38.8,23.3,64.5,,
Wanaparthy,Revelly,31-Mar-21,0,23.9,36.9,39.1,69.1,,
Wanaparthy,Pangal,1-Jan-21,0,16.8,29,56.2,100,,
Wanaparthy,Pangal,2-Jan-21,0,14.2,29.4,49.1,100,,
Wanaparthy,Pangal,3-Jan-21,0,14.9,30.1,41,100,,
Wanaparthy,Pangal,4-Jan-21,0,16.2,29.6,46.5,100,,
Wanaparthy,Pangal,5-Jan-21,0,16,30.3,43,100,,
Wanaparthy,Pangal,6-Jan-21,0,21.6,29.8,55.8,100,,
Wanaparthy,Pangal,7-Jan-21,0.4,20.8,26.8,77.1,99,,
Wanaparthy,Pangal,8-Jan-21,0.1,18.8,29.6,59.2,100,,
Wanaparthy,Pangal,9-Jan-21,0,19.7,31.3,48.1,100,,
Wanaparthy,Pangal,10-Jan-21,0,19.5,30.8,50.5,100,,
Wanaparthy,Pangal,11-Jan-21,0,17.1,32.2,45.9,100,,
Wanaparthy,Pangal,12-Jan-21,0,17.5,30.9,44.2,100,,
Wanaparthy,Pangal,13-Jan-21,0,16.7,31.4,44.2,100,,
Wanaparthy,Pangal,14-Jan-21,0,17.1,31.4,44.6,100,,
Wanaparthy,Pangal,15-Jan-21,0,16.5,31.2,41.2,100,,
Wanaparthy,Pangal,16-Jan-21,0,17.2,31.8,42.2,100,,
Wanaparthy,Pangal,17-Jan-21,0,16,31.4,45.9,100,,
Wanaparthy,Pangal,18-Jan-21,0,16.4,31.2,42.3,100,,
Wanaparthy,Pangal,19-Jan-21,0,16.2,30.1,52.1,100,,
Wanaparthy,Pangal,20-Jan-21,0,15.4,31.1,37.6,100,,
Wanaparthy,Pangal,21-Jan-21,0,16.7,33.1,20.4,100,,
Wanaparthy,Pangal,22-Jan-21,0,18.9,33.2,40.2,100,,
Wanaparthy,Pangal,23-Jan-21,0,17.9,32.5,41.3,100,,
Wanaparthy,Pangal,24-Jan-21,0,17.2,32.3,40.7,100,,
Wanaparthy,Pangal,25-Jan-21,0,16.7,31.9,45.3,100,,
Wanaparthy,Pangal,26-Jan-21,0,16.8,33.1,42,100,,
Wanaparthy,Pangal,27-Jan-21,0,17.1,33.4,34.4,100,,
Wanaparthy,Pangal,28-Jan-21,0,17.4,31.6,42.5,100,,
Wanaparthy,Pangal,29-Jan-21,0,17.6,31,48.7,100,,
Wanaparthy,Pangal,30-Jan-21,0,18.3,31.4,38.8,100,,
Wanaparthy,Pangal,31-Jan-21,0,17.5,33.3,28.9,100,,
Wanaparthy,Pangal,1-Feb-21,0,18,32.9,35.3,100,,
Wanaparthy,Pangal,2-Feb-21,0,17.2,31.9,37.7,100,,
Wanaparthy,Pangal,3-Feb-21,0,15,30.9,35.6,100,,
Wanaparthy,Pangal,4-Feb-21,0,14.5,31.8,22.8,100,,
Wanaparthy,Pangal,5-Feb-21,0,15.4,31.6,23.4,100,,
Wanaparthy,Pangal,6-Feb-21,0,15.3,32.4,24.8,100,,
Wanaparthy,Pangal,7-Feb-21,0,15.1,32.3,25.6,100,,
Wanaparthy,Pangal,8-Feb-21,0,14.3,31.2,30.4,75.5,,
Wanaparthy,Pangal,9-Feb-21,0,15.1,30.5,30.7,100,,
Wanaparthy,Pangal,10-Feb-21,0,15.9,31.8,28.6,100,,
Wanaparthy,Pangal,11-Feb-21,0,15.5,32.9,30.3,100,,
Wanaparthy,Pangal,12-Feb-21,0,15.2,31.9,26.8,100,,
Wanaparthy,Pangal,13-Feb-21,0,15.9,32.4,22.1,100,,
Wanaparthy,Pangal,14-Feb-21,0,15.2,32.9,25.6,100,,
Wanaparthy,Pangal,15-Feb-21,0,17.4,34,14.3,90.6,,
Wanaparthy,Pangal,16-Feb-21,0,16.6,33.9,23.7,84.2,,
Wanaparthy,Pangal,17-Feb-21,0,16.4,33.6,22.5,89,,
Wanaparthy,Pangal,18-Feb-21,0,16.1,32.8,29,79.7,,
Wanaparthy,Pangal,19-Feb-21,0,18.3,31.5,33,100,,
Wanaparthy,Pangal,20-Feb-21,0,17.7,25.3,55.7,100,,
Wanaparthy,Pangal,21-Feb-21,0,19.3,30.3,41.3,100,,
Wanaparthy,Pangal,22-Feb-21,0,18.5,31,51.2,100,,
Wanaparthy,Pangal,23-Feb-21,0,18.4,32.8,40.8,100,,
Wanaparthy,Pangal,24-Feb-21,0,17.5,34.5,29.6,81,,
Wanaparthy,Pangal,25-Feb-21,0,18.5,35.2,26,100,,
Wanaparthy,Pangal,26-Feb-21,0,19.1,36.9,27.3,85.6,,
Wanaparthy,Pangal,27-Feb-21,0,19.4,37.3,22.1,85.2,,
Wanaparthy,Pangal,28-Feb-21,0,18.9,37.1,21.4,86.8,,
Wanaparthy,Pangal,1-Mar-21,0,18.9,36.6,11.9,85.6,,
Wanaparthy,Pangal,2-Mar-21,0,20,37.1,20.9,100,,
Wanaparthy,Pangal,3-Mar-21,0,18.7,37.2,21.2,100,,
Wanaparthy,Pangal,4-Mar-21,0,18.3,35.5,17.9,86.3,,
Wanaparthy,Pangal,5-Mar-21,0,15.9,35.4,19.2,83.6,,
Wanaparthy,Pangal,6-Mar-21,0,17.4,36.2,14.1,86.6,,
Wanaparthy,Pangal,7-Mar-21,0,18.9,37.4,14.1,81.5,,
Wanaparthy,Pangal,8-Mar-21,0,18.7,37.5,15.4,90.1,,
Wanaparthy,Pangal,9-Mar-21,0,18.4,37,19.2,100,,
Wanaparthy,Pangal,10-Mar-21,0,18,35.5,18.8,100,,
Wanaparthy,Pangal,11-Mar-21,0,18.3,35.3,23.9,100,,
Wanaparthy,Pangal,12-Mar-21,0,17.9,36,14.5,100,,
Wanaparthy,Pangal,13-Mar-21,0,14.9,35.8,17,80.5,,
Wanaparthy,Pangal,14-Mar-21,0,18.3,35.7,15.9,83.5,,
Wanaparthy,Pangal,15-Mar-21,0,17.4,36.6,15.2,80.6,,
Wanaparthy,Pangal,16-Mar-21,0,19.4,36.6,15.2,90.8,,
Wanaparthy,Pangal,17-Mar-21,0,20.2,37.6,18.1,87.7,,
Wanaparthy,Pangal,18-Mar-21,0,20.5,37.7,21.4,100,,
Wanaparthy,Pangal,19-Mar-21,0,19.6,35.2,21.9,75.3,,
Wanaparthy,Pangal,20-Mar-21,0,18.3,37.2,15.9,100,,
Wanaparthy,Pangal,21-Mar-21,0,19.3,35.4,21.2,85.9,,
Wanaparthy,Pangal,22-Mar-21,0,21.3,36.1,23.2,79.5,,
Wanaparthy,Pangal,23-Mar-21,0,19.9,37.6,31.3,77.9,,
Wanaparthy,Pangal,24-Mar-21,0,23.7,37.6,19.9,56.3,,
Wanaparthy,Pangal,25-Mar-21,0,21.2,38.7,24.2,92.2,,
Wanaparthy,Pangal,26-Mar-21,0,21.4,37.8,25.5,79.9,,
Wanaparthy,Pangal,27-Mar-21,0,23.2,38,29.5,51.2,,
Wanaparthy,Pangal,28-Mar-21,0,23.7,38,23.9,72.3,,
Wanaparthy,Pangal,29-Mar-21,0,23.9,40.3,16.6,75.8,,
Wanaparthy,Pangal,30-Mar-21,0,24.4,39.3,18,67,,
Wanaparthy,Pangal,31-Mar-21,0,21.9,37.6,35.1,69.1,,
Wanaparthy,Wanaparthy,1-Jan-21,0,16.9,29.9,47,95.1,,
Wanaparthy,Wanaparthy,2-Jan-21,0,14.8,30,41.5,95.7,,
Wanaparthy,Wanaparthy,3-Jan-21,0,15.4,32,34.2,94.4,,
Wanaparthy,Wanaparthy,4-Jan-21,0,17,31.9,34.8,98.9,,
Wanaparthy,Wanaparthy,5-Jan-21,0,16.6,32,32.9,94.9,,
Wanaparthy,Wanaparthy,6-Jan-21,0,21.8,32.1,43.5,86.2,,
Wanaparthy,Wanaparthy,7-Jan-21,0.3,21,26.5,72.3,95.4,,
Wanaparthy,Wanaparthy,8-Jan-21,0.3,19,30.1,47.5,94.2,,
Wanaparthy,Wanaparthy,9-Jan-21,0,19.5,33.7,37.3,93.9,,
Wanaparthy,Wanaparthy,10-Jan-21,0,19.2,33.5,38.4,90.2,,
Wanaparthy,Wanaparthy,11-Jan-21,0,17.4,33.2,35.9,86.9,,
Wanaparthy,Wanaparthy,12-Jan-21,0,18.1,31.9,34.8,91.5,,
Wanaparthy,Wanaparthy,13-Jan-21,0,17.7,33.1,32.9,95.1,,
Wanaparthy,Wanaparthy,14-Jan-21,0,17.2,33.5,33.8,93.9,,
Wanaparthy,Wanaparthy,15-Jan-21,0,16.8,33.3,33.8,93.2,,
Wanaparthy,Wanaparthy,16-Jan-21,0,17.6,33.8,33.8,92.2,,
Wanaparthy,Wanaparthy,17-Jan-21,0,16.3,32.7,38.6,99.4,,
Wanaparthy,Wanaparthy,18-Jan-21,0,17.6,34.3,28.6,88.2,,
Wanaparthy,Wanaparthy,19-Jan-21,0,16.9,32.6,40.8,93.7,,
Wanaparthy,Wanaparthy,20-Jan-21,0,16,32.3,30.3,96.7,,
Wanaparthy,Wanaparthy,21-Jan-21,0,16.8,34.8,17.6,90.4,,
Wanaparthy,Wanaparthy,22-Jan-21,0,19,34.7,33.2,82.9,,
Wanaparthy,Wanaparthy,23-Jan-21,0,18.2,33.5,34.5,91.7,,
Wanaparthy,Wanaparthy,24-Jan-21,0,17.9,33.4,35.1,87.8,,
Wanaparthy,Wanaparthy,25-Jan-21,0,18.4,33.8,36.7,79.8,,
Wanaparthy,Wanaparthy,26-Jan-21,0,18.9,32.9,30.6,75,,
Wanaparthy,Wanaparthy,27-Jan-21,0,19.3,35.5,26.7,78,,
Wanaparthy,Wanaparthy,28-Jan-21,0,19.1,34.2,32.6,88.2,,
Wanaparthy,Wanaparthy,29-Jan-21,0,17.7,33,38.9,91.3,,
Wanaparthy,Wanaparthy,30-Jan-21,0,19.2,34.1,29.3,83.8,,
Wanaparthy,Wanaparthy,31-Jan-21,0,17.7,33.8,26.4,93.5,,
Wanaparthy,Wanaparthy,1-Feb-21,0,18.7,33.5,33.2,90.5,,
Wanaparthy,Wanaparthy,2-Feb-21,0,17.3,32.7,35.3,91.3,,
Wanaparthy,Wanaparthy,3-Feb-21,0,15.6,31.6,27.7,84.9,,
Wanaparthy,Wanaparthy,4-Feb-21,0,15.7,32.5,22.5,76.1,,
Wanaparthy,Wanaparthy,5-Feb-21,0,15.5,32.8,21.9,84,,
Wanaparthy,Wanaparthy,6-Feb-21,0,15.7,33.3,22.1,82.3,,
Wanaparthy,Wanaparthy,7-Feb-21,0,15.1,33.3,22.8,81.4,,
Wanaparthy,Wanaparthy,8-Feb-21,0,15.9,32.2,27.7,67.5,,
